,bed rooms,baths,square feet,address,price
1905,3,2,1800,"1445 W Grand Avenue 2E Chicago, IL 60642",599999.0
1906,2,2,1500,"2334 S Michigan Avenue 401 Chicago, IL 60616",455000.0
1907,2,2,1425,"111 E Chestnut Street 19C Chicago, IL 60611",439000.0
1908,2,2,1200,"720 N LARRABEE Street 1511 Chicago, IL 60654",435000.0
1909,2,2,1250,"120 W Oak Street 2D Chicago, IL 60610",425000.0
1910,2,2,1100,"900 N LAKE SHORE Drive 1307 Chicago, IL 60611",399000.0
1911,4,2,2270,"6347 S INGLESIDE Avenue 1 Chicago, IL 60637",364900.0
1912,4,2,1382,"5200 S Newcastle Avenue Chicago, IL 60638",350000.0
1913,3,2,2000,"4330 S Michigan Avenue 3N Chicago, IL 60653",339000.0
1914,2,2,1450,"4250 N Marine Drive 2115 Chicago, IL 60613",310000.0
1915,1,1,800,"401 E ONTARIO Street 2404 Chicago, IL 60611",294900.0
1916,3,2,1700,"6526 S Kimbark Avenue 1N Chicago, IL 60637",289900.0
1917,1,1,875,"1440 N Lake Shore Drive 10C Chicago, IL 60610",274999.0
1918,3,2,1525,"5471 S Hyde Park Boulevard 12B Chicago, IL 60615",240000.0
1919,3,2,1000,"5430 W Cortez Street Chicago, IL 60651",235000.0
1920,1,1,850,"3550 N Lake Shore Drive 706 Chicago, IL 60657",225000.0
1921,2,2,1150,"2320 W Rosemont Avenue 2 Chicago, IL 60659",209500.0
1922,2,1,1040,"1441 N Lorel Avenue Chicago, IL 60651",200000.0
1923,2,1,800,"4848 W Belle Plaine Avenue 1R Chicago, IL 60641",199000.0
1924,2,1,850,"3950 N Lake Shore Drive 223 Chicago, IL 60613",198500.0
1925,1,1,800,"801 S Plymouth Court 1004 Chicago, IL 60605",189900.0
1926,1,1,1000,"5916 N Odell Avenue 2A Chicago, IL 60631",174900.0
1927,3,2,1421,"11212 S Hermosa Avenue Chicago, IL 60643",149900.0
1928,2,1,1000,"101 W 113th Place Chicago, IL 60628",100000.0
1929,2,1,950,"14525 S Manistee Avenue 2B Burnham, IL 60633",87995.0
1930,3,1,1632,"5733 N Kerbs Avenue Chicago, IL 60646",
1931,3,1,1050,"8516 S Bishop Street Chicago, IL 60620",225000.0
1932,2,2,1869,"611 S Wells Street Unit 3101 Chicago, IL 60607",679000.0
1933,4,3,1173,"8614 S Kolin Avenue Chicago, IL 60652",359000.0
1934,3,2,2000,"8326 S Luella Avenue Chicago, IL 60617",354900.0
1935,3,2,1080,"5159 S New England Avenue Chicago, IL 60638",419900.0
1936,4,5,6000,"1530 S State Street 18A-B Chicago, IL 60605",2500000.0
1937,6,4,4100,"1814 W ERIE Street Chicago, IL 60622",1825000.0
1938,4,4,4200,"1038 N Orleans Street Chicago, IL 60610",1600000.0
1939,2,2,3500,"1301 N Astor Street 2 Chicago, IL 60610",1300000.0
1940,3,3,2400,"2250 W Jackson Boulevard 4 Chicago, IL 60612",799000.0
1941,4,3,3400,"3634 S Canal Street Chicago, IL 60609",788000.0
1942,4,3,3600,"4944 W CULLOM Avenue Chicago, IL 60641",749000.0
1943,3,3,2413,"323 W Schiller Street 3E Chicago, IL 60610",675000.0
1944,3,2,2000,"1530 S State Street 1011 Chicago, IL 60605",600000.0
1945,2,2,1400,"420 W ONTARIO Street 402 Chicago, IL 60654",575000.0
1946,2,1,1600,"5823 N Ravenswood Avenue 204 Chicago, IL 60660",500000.0
1947,2,2,1350,"8 E Randolph Street 3205 Chicago, IL 60601",499900.0
1948,3,2,1450,"1440 S Michigan Avenue 518 Chicago, IL 60605",499900.0
1949,3,2,1680,"3501 N ELSTON Avenue 2 Chicago, IL 60618",425000.0
1950,3,3,2916,"2252 N Nagle Avenue Chicago, IL 60707",405000.0
1951,2,1,985,"645 N Kingsbury Street 2504 Chicago, IL 60654",350000.0
1952,1,2,1500,"7600 S Damen Avenue Chicago, IL 60620",335000.0
1953,1,1,955,"10 E ONTARIO Street 3608 Chicago, IL 60611",317900.0
1954,2,1,950,"1620 S Michigan Avenue 424 Chicago, IL 60616",295000.0
1955,2,1,951,"3950 N Lake Shore Drive 1605 Chicago, IL 60613",289900.0
1956,2,3,1558,"41 S Albany Avenue Chicago, IL 60612",249000.0
1957,2,1,1086,"3815 S LANGLEY Avenue 201 Chicago, IL 60653",219900.0
1958,1,1,750,"1347 N Greenview Avenue 1F Chicago, IL 60642",195000.0
1959,3,1,1169,"8920 S Eggleston Avenue Chicago, IL 60620",145900.0
1960,4,1,1636,"7951 S Loomis Boulevard Chicago, IL 60620",110000.0
1961,5,2,1746,"140 W 109th Place Chicago, IL 60628",110000.0
1962,3,2,1218,"230 W 109th Street Chicago, IL 60628",80000.0
1963,3,1,1281,"7130 S Morgan Street Chicago, IL 60621",64900.0
1964,4,3,3200,"6203 S Ellis Avenue Chicago, IL 60637",710000.0
1965,2,1,1200,"1316 W Fargo Avenue 208 Chicago, IL 60626",300000.0
1966,4,2,1704,"5649 W Grace Street Chicago, IL 60634",384900.0
1967,2,1,900,"2652 W Rascher Avenue , 101 Chicago, IL 60625",199000.0
1968,2,1,850,"5335 N California Avenue , 302 Chicago, IL 60625",159900.0
1969,6,4,6600,"3533 N Greenview Avenue Chicago, IL 60657",3800000.0
1970,3,2,2750,"1316 N SUTTON Place Chicago, IL 60610",1124000.0
1971,3,3,2500,"1000 N Lake Shore Plaza 12A Chicago, IL 60611",1100000.0
1972,5,3,2704,"2228 N Bissell Street Chicago, IL 60614",1100000.0
1973,3,2,2050,"220 S Green Street 3N Chicago, IL 60607",1010000.0
1974,3,3,2200,"257 E Delaware Place 1A2A Chicago, IL 60611",850000.0
1975,1,1,1500,"110 N PEORIA Street 406 Chicago, IL 60607",760000.0
1976,2,2,1680,"530 N LAKE SHORE Drive 2009 Chicago, IL 60611",650000.0
1977,2,3,2400,"7032 W Belmont Avenue Chicago, IL 60634",649900.0
1978,2,2,1600,"3509 N Reta Avenue 4 Chicago, IL 60657",599000.0
1979,3,2,2507,"3761 S Morgan Street C Chicago, IL 60609",559800.0
1980,2,2,1000,"225 S Sangamon Street 811 Chicago, IL 60607",450000.0
1981,2,2,1317,"235 W Van Buren Street 1401 Chicago, IL 60607",450000.0
1982,1,1,1025,"240 E Illinois Street 1210 Chicago, IL 60611",449000.0
1983,3,2,1880,"5255 N Riversedge Terrace 213 Chicago, IL 60630",438000.0
1984,2,2,1650,"400 E Ohio Street 901 Chicago, IL 60611",425000.0
1985,1,1,930,"1301 W WASHINGTON Boulevard 605 Chicago, IL 60607",400000.0
1986,4,2,2522,"6154 S Austin Avenue Chicago, IL 60638",380000.0
1987,4,1,3824,"1714 N Sayre Avenue Chicago, IL 60707",350000.0
1988,4,2,2907,"10017 S Indiana Avenue Chicago, IL 60628",349900.0
1989,2,2,4166,"2129 W 71st Place Chicago, IL 60636",304900.0
1990,1,1,812,"630 N Franklin Street 404 Chicago, IL 60654",295000.0
1991,3,1,1251,"3421 W 76th Place Chicago, IL 60652",245000.0
1992,3,2,1600,"4442 S Indiana Avenue 3 Chicago, IL 60653",240000.0
1993,1,1,906,"4250 N Marine Drive 1531 Chicago, IL 60613",229000.0
1994,3,1,1317,"6223 N Clark Street 2 Chicago, IL 60660",225000.0
1995,3,2,1332,"112 S Saint Louis Avenue 7 Chicago, IL 60624",190000.0
1996,3,1,1600,"6538 N Tahoma Ave Chicago, IL 60646",529900.0
1997,4,2,1600,"6722 W Schreiber Avenue Chicago, IL 60631",479900.0
1998,4,1,2620,"6836 S Bennett Avenue Chicago, IL 60649",439000.0
1999,6,3,2100,"1724 N Lawndale Avenue Chicago, IL 60647",400000.0
2000,1,1,900,"6 N Michigan Avenue Unit 1004 Chicago, IL 60602",320000.0
2001,3,2,1542,"2173 N McVicker Avenue Chicago, IL 60639",320000.0
2002,3,1,1502,"3511 W Polk Street Chicago, IL 60624",288000.0
2003,2,2,1300,"5944 S King Drive Unit 2E Chicago, IL 60637",187900.0
2004,1,1,750,"5953 N Kenmore Avenue Unit 201 Chicago, IL 60660",175000.0
2005,3,1,1450,"10200 S Union Ave Chicago, IL 60628",130000.0
2006,3,3,2200,"512 N MCCLURG Court 5707 Chicago, IL 60611",850000.0
2007,3,1,1096,"10053 S Princeton Ave. Chicago, IL 60628",183000.0
2008,3,3,2754,"180 E Pearson Street 3807 Chicago, IL 60611",1374000.0
2009,2,1,1433,"165 N Canal Street 1426 Chicago, IL 60606",449000.0
2010,3,2,1312,"6000 W Nelson Street Chicago, IL 60634",399000.0
2011,3,3,3450,"7836 S Paxton Avenue Chicago, IL 60649",335000.0
2012,3,2,1120,"7854 S Hamilton Avenue Chicago, IL 60620",317000.0
2013,4,1,2900,"12005 S Lafayette Avenue Chicago, IL 60628",259900.0
2014,1,1,650,"400 E RANDOLPH Street 1206 Chicago, IL 60601",249000.0
2015,1,2,1500,"7146 S Constance Avenue Chicago, IL 60649",125000.0
2016,3,2,1300,"7624 S Damen Avenue Chicago, IL 60620",279000.0
2017,4,3,3851,"5254 W Windsor Avenue Chicago, IL 60630",849000.0
2018,3,2,1750,"2440 W Irving Park Road 3 Chicago, IL 60618",699000.0
2019,6,4,3600,"5712 W 56th Street Chicago, IL 60638",599000.0
2020,3,3,1244,"3105 W ARTHUR Avenue Chicago, IL 60645",374000.0
2021,7,3,1086,"6118 S Kilpatrick Avenue Chicago, IL 60629",369900.0
2022,4,3,1400,"425 N Lawler Avenue Chicago, IL 60644",349000.0
2023,3,1,1408,"446 W 37th Place Chicago, IL 60609",309000.0
2024,5,2,1192,"9129 S Marshfield Avenue Chicago, IL 60620",275000.0
2025,3,3,2500,"9332 S SAGINAW Avenue Chicago, IL 60617",275000.0
2026,1,1,670,"2145 N Lakewood Avenue 1NR Chicago, IL 60614",269900.0
2027,3,2,1938,"1428 W 110th Place Chicago, IL 60643",259900.0
2028,3,2,1650,"5300 S Shore Drive 35 Chicago, IL 60615",235000.0
2029,5,3,1996,"8111 S Keating Avenue Chicago, IL 60652",175000.0
2030,3,1,1512,"8742 S Constance Avenue Chicago, IL 60617",140000.0
2031,2,2,900,"7720 S Jeffery Boulevard GS Chicago, IL 60649",135000.0
2032,3,1,1120,"5519 W Gladys Avenue Chicago, IL 60644",134900.0
2033,3,1,998,"8100 S Scottsdale Avenue Chicago, IL 60652",130000.0
2034,2,2,1000,"225 S Sangamon Street Unit 311 Chicago, IL 60607",499900.0
2035,4,3,1700,"Chicago, IL 60643",299999.0
2036,2,1,1000,"5159 N East River rd Chicago, IL 60656",230000.0
2037,3,1,1272,"4530 N New England Avenue Harwood Heights, IL 60706",409900.0
2038,2,2,1599,"360 E Randolph Street 2304 Chicago, IL 60601",999000.0
2039,2,2,1461,"161 W Harrison Street 601 Chicago, IL 60605",475000.0
2040,1,1,860,"200 N Dearborn Street 1803 Chicago, IL 60601",245000.0
2041,3,1,1000,"5345 S Ellis Avenue Unit H-1 Chicago, IL 60615",179000.0
2042,3,2,1887,"1018 N Larrabee Street 4S Chicago, IL 60610",749900.0
2043,2,2,1600,"3024 N LINCOLN Avenue C Chicago, IL 60657",739000.0
2044,1,1,1109,"600 N Lake Shore Drive 914 Chicago, IL 60611",448900.0
2045,2,2,1085,"1841 S Calumet Avenue 1308 Chicago, IL 60616",409000.0
2046,3,2,1300,"927 W EASTWOOD Avenue 3E Chicago, IL 60640",409000.0
2047,2,2,1350,"3940 W Bryn Mawr Avenue 405 Chicago, IL 60659",310000.0
2048,4,2,2094,"5241 W Adams Street Chicago, IL 60644",304900.0
2049,3,1,900,"475 W 24th Street 5G Chicago, IL 60616",265000.0
2050,1,1,800,"3172 N Pine Grove Avenue 2 Chicago, IL 60657",250000.0
2051,1,1,750,"1636 N Wells Street 1906 Chicago, IL 60614",249900.0
2052,1,1,600,"6812 N WAYNE Avenue 3C Chicago, IL 60626",155000.0
2053,1,1,735,"6730 S South Shore Drive 302 Chicago, IL 60649",85000.0
2054,3,2,2276,"1100 N Lake Shore Drive Unit 9B Chicago, IL 60611",839900.0
2055,4,1,2106,"7316 S Paxton Avenue Chicago, IL 60649",357000.0
2056,3,2,1700,"411 W North Avenue , 4W Chicago, IL 60610",675000.0
2057,2,1,1242,"7377 N Rogers Avenue , 101 Chicago, IL 60626",260000.0
2058,4,4,3748,"6241 N Kilpatrick Avenue Chicago, IL 60646",1450000.0
2059,5,3,3200,"6346 S Kenwood Avenue Chicago, IL 60637",879000.0
2060,1,1,760,"234 W Polk Street 2407 Chicago, IL 60607",485000.0
2061,4,2,2300,"9856 S Seeley Avenue Chicago, IL 60643",469900.0
2062,2,2,1343,"611 S Wells Street 906 Chicago, IL 60607",409000.0
2063,2,2,1360,"33 W Ontario Street 44D Chicago, IL 60654",400000.0
2064,4,2,1507,"921 N Noble Street 304 Chicago, IL 60642",311900.0
2065,3,3,3100,"7124 S Woodlawn Avenue Chicago, IL 60619",310000.0
2066,3,2,1333,"5026 W 121st Street Alsip, IL 60803",309999.0
2067,4,2,1100,"741 W 93rd Street Chicago, IL 60620",255000.0
2068,3,1,1882,"457 E 91st Street Chicago, IL 60619",251500.0
2069,3,1,1056,"9404 S WABASH Avenue Chicago, IL 60619",249000.0
2070,2,1,965,"921 N Noble Street 202 Chicago, IL 60642",237000.0
2071,3,2,1540,"10342 S Corliss Avenue Chicago, IL 60628",225000.0
2072,3,2,890,"10616 S Green Bay Avenue Chicago, IL 60617",220000.0
2073,2,1,1200,"4108 S Drexel Boulevard 1A Chicago, IL 60653",219200.0
2074,3,2,1600,"6746 S Wood Street Chicago, IL 60636",199900.0
2075,3,1,1134,"9614 S Van Vlissingen Road Chicago, IL 60617",179500.0
2076,2,1,873,"2336 W 111th Street 3 Chicago, IL 60643",120000.0
2077,3,2,1439,"4345 N Kildare Avenue Chicago, IL 60641",600000.0
2078,3,2,1319,"2109 N 74th Avenue Elmwood Park, IL 60707",249900.0
2079,5,3,4500,"2847 W Division Street Chicago, IL 60622",1547999.0
2080,5,4,3928,"3129 N Oconto Avenue Chicago, IL 60707",850000.0
2081,2,2,1485,"1235 S Prairie Avenue 3005 Chicago, IL 60605",660000.0
2082,2,2,1135,"600 N Dearborn Street 1612 Chicago, IL 60654",395000.0
2083,4,3,1762,"2633 N 78th Court Elmwood Park, IL 60707",388000.0
2084,1,1,725,"300 N STATE Street 4312 Chicago, IL 60654",349900.0
2085,3,2,1400,"3249 S Archer Avenue 3 Chicago, IL 60608",349900.0
2086,4,2,1424,"5834 W Diversey Avenue Chicago, IL 60639",329900.0
2087,4,2,1280,"7115 S Rockwell Street Chicago, IL 60629",299900.0
2088,4,2,1558,"1226 W 111th Place Chicago, IL 60643",205000.0
2089,3,3,884,"7835 S Oglesby Avenue Chicago, IL 60649",199999.0
2090,3,1,1000,"14041 S Marquette Avenue Burnham, IL 60633",171888.0
2091,3,1,1008,"7648 S Eberhart Avenue Chicago, IL 60619",159000.0
2092,1,1,700,"7441 W Fullerton Avenue 1S Elmwood Park, IL 60707",149900.0
2093,1,1,900,"5464 S Woodlawn Avenue 3E Chicago, IL 60615",139900.0
2094,2,1,1800,"7232 S Green Street Chicago, IL 60621",40000.0
2095,3,2,1776,"108 N Hamlin Boulevard 1S Chicago, IL 60624",160000.0
2096,2,2,989,"5754 N Moody Avenue Chicago, IL 60646",389999.0
2097,2,1,800,"6331 N Glenwood Avenue , G Chicago, IL 60660",185000.0
2098,1,2,968,"1910 W Estes Avenue , G Chicago, IL 60626",175000.0
2099,2,1,1198,"9252 S Sacramento Avenue Evergreen Park, IL 60805",169900.0
2100,1,1,647,"7021 N Greenview Avenue , G Chicago, IL 60626",155000.0
2101,2,3,2300,"2644 W Augusta Boulevard 1 Chicago, IL 60622",485000.0
2102,2,2,1200,"4232 W 76th Street 105 Chicago, IL 60652",190000.0
2103,3,1,1800,"11814 S Bishop Street Chicago, IL 60643",170000.0
2104,3,1,1800,"9700 S Torrence Avenue Chicago, IL 60617",99900.0
2105,6,4,4975,"3215 N Southport Avenue Chicago, IL 60657",1690000.0
2106,3,2,1550,"1115 S PLYMOUTH Court 303 Chicago, IL 60605",424900.0
2107,1,1,710,"201 N WESTSHORE Drive 1306 Chicago, IL 60601",324900.0
2108,3,1,1116,"12213 S MORGAN Street Chicago, IL 60643",225000.0
2109,3,1,900,"11719 S Throop Street Chicago, IL 60643",210000.0
2110,4,3,2400,"5300 S Shore Drive 112 Chicago, IL 60615",185000.0
2111,4,2,1536,"624 W 103rd Street Chicago, IL 60628",80000.0
2112,4,3,2400,"1415 E 62nd Street Unit 1W Chicago, IL 60637",395000.0
2113,4,3,3300,"1608 W Edgewater Avenue Chicago, IL 60660",1095000.0
2114,3,2,1707,"817 W WASHINGTON Boulevard 601 Chicago, IL 60607",690000.0
2115,2,2,1300,"2401 N Janssen Avenue 305 Chicago, IL 60614",600000.0
2116,2,2,1479,"201 N Westshore Drive 407 Chicago, IL 60638",530000.0
2117,3,3,2691,"7864 W Cressett Drive Elmwood Park, IL 60707",424900.0
2118,1,1,1000,"1122 N Dearborn Street 8C Chicago, IL 60610",379000.0
2119,2,2,1200,"1000 N Lake Shore Drive 1401 Chicago, IL 60611",305000.0
2120,3,1,1480,"2854 W Harrison Street A Chicago, IL 60612",245000.0
2121,4,2,1744,"1020 E 76th Street Chicago, IL 60619",199500.0
2122,1,1,820,"5415 N SHERIDAN Road 504 Chicago, IL 60640",192000.0
2123,1,1,750,"5601 N Sheridan Road 6B Chicago, IL 60660",189000.0
2124,3,3,3028,"800 N Michigan Avenue Unit 2702 Chicago, IL 60611",1800000.0
2125,5,3,6143,"3447 W 97th Street Evergreen Park, IL 60805",865000.0
2126,3,2,1380,"4933 W Quincy Street Chicago, IL 60644",358000.0
2127,3,2,1596,"5924 S Parnell Avenue Chicago, IL 60621",160000.0
2128,3,3,3700,"1245 W Victoria Street Chicago, IL 60660",1200000.0
2129,5,3,3600,"7341 W Talcott Avenue Chicago, IL 60631",623826.0
2130,3,2,1700,"1437 N California Avenue 2 Chicago, IL 60622",599900.0
2131,3,2,1700,"2706 W Chicago Avenue 3 Chicago, IL 60622",489900.0
2132,2,2,1303,"41 E 8th Street 2607 Chicago, IL 60605",409500.0
2133,1,1,875,"1040 W ADAMS Street 249 Chicago, IL 60607",355000.0
2134,3,1,1300,"4130 N Kolmar Avenue Chicago, IL 60641",275000.0
2135,3,1,1071,"2645 S KOMENSKY Avenue Chicago, IL 60623",245000.0
2136,3,1,1100,"7501 N Damen Avenue AG Chicago, IL 60645",240000.0
2137,2,2,1200,"1340 W Touhy Avenue 305 Chicago, IL 60626",225000.0
2138,2,1,900,"6301 N SHERIDAN Road 22L Chicago, IL 60660",199900.0
2139,3,1,1080,"4810 S Drexel Boulevard P Chicago, IL 60615",99999.0
2140,6,3,4100,"3216 N Leavitt Street Chicago, IL 60618",1599000.0
2141,1,2,1300,"1212 N Lasalle Drive Unit 2708-10 Chicago, IL 60610",519900.0
2142,3,1,1040,"5301 S Menard Ave. Chicago, IL 60638",279000.0
2143,4,1,893,"Chicago, IL 60628",175000.0
2144,3,2,2400,"1555 W Montana Street 4N Chicago, IL 60614",999999.0
2145,3,3,4000,"6621 W Schreiber Avenue Chicago, IL 60631",999900.0
2146,3,2,1675,"222 N Columbus Drive 4901 Chicago, IL 60601",800000.0
2147,3,4,2592,"653 N CARPENTER Street Chicago, IL 60622",799900.0
2148,4,1,1870,"1611 W Cullom Avenue Chicago, IL 60613",750000.0
2149,2,2,1376,"60 E Monroe Street 3704 Chicago, IL 60603",738000.0
2150,4,3,2149,"2606 W Bloomingdale Avenue Chicago, IL 60647",699000.0
2151,4,3,2400,"5015 N Mobile Avenue Chicago, IL 60630",634900.0
2152,2,2,1500,"312 N May Street 4I Chicago, IL 60607",499900.0
2153,2,2,1175,"211 E Ohio Street 2420 Chicago, IL 60611",340000.0
2154,2,2,1150,"720 W Gordon Terrace 20C Chicago, IL 60613",319000.0
2155,3,2,2230,"3116 W Columbus Avenue Chicago, IL 60652",312900.0
2156,3,2,1061,"5447 S Oak Park Avenue Chicago, IL 60638",245000.0
2157,2,1,1200,"1509 E 65th Street 3 Chicago, IL 60637",229000.0
2158,1,1,750,"1720 S Michigan Avenue 1414 Chicago, IL 60616",227500.0
2159,1,1,700,"5415 N Sheridan Road 3615 Chicago, IL 60640",174900.0
2160,3,2,1250,"7510 S Carpenter Street Chicago, IL 60620",150000.0
2161,6,3,1740,"7801 S VERNON Avenue Chicago, IL 60619",149900.0
2162,1,1,750,"6416 W 64th Place 1C Chicago, IL 60638",135000.0
2163,6,4,3604,"5113 N Ashland Avenue Chicago, IL 60640",950000.0
2164,2,2,1033,"235 W Van Buren Street Unit 1622 Chicago, IL 60607",335000.0
2165,3,2,2000,"5623 S Massasoit Avenue Chicago, IL 60638",330000.0
2166,3,2,1800,"4912 S Drexel Boulevard Unit 2N Chicago, IL 60615",169000.0
2167,3,2,1248,"10513 S Avenue E Chicago, IL 60617",240000.0
2168,4,3,2500,"1402 W Chestnut Street 3 Chicago, IL 60642",1200000.0
2169,3,2,1465,"1402 W Chestnut Street 2 Chicago, IL 60642",700000.0
2170,3,2,1600,"4706 S Saint Lawrence Avenue 4E Chicago, IL 60615",550000.0
2171,3,2,1600,"4706 S Saint Lawrence Avenue 2E Chicago, IL 60615",450000.0
2172,3,1,1450,"1909 N Sawyer Avenue Chicago, IL 60647",425000.0
2173,3,2,1500,"4706 S Saint Lawrence Avenue 2W Chicago, IL 60615",425000.0
2174,1,1,1111,"1446 S Michigan Avenue N Chicago, IL 60605",350000.0
2175,4,2,1700,"2102 N Parkside Avenue Chicago, IL 60639",349900.0
2176,2,2,1172,"4947 S Komensky Avenue Chicago, IL 60632",285000.0
2177,3,2,1780,"8931 S Bennett Avenue Chicago, IL 60617",284900.0
2178,3,1,958,"9224 S California Avenue Evergreen Park, IL 60805",274999.0
2179,3,2,1646,"6516 S Harvard Avenue Chicago, IL 60621",270000.0
2180,1,1,840,"655 W IRVING PARK Road 5403 Chicago, IL 60613",229900.0
2181,3,2,2160,"6626 S Wolcott Avenue Chicago, IL 60636",225000.0
2182,4,2,1200,"1014 E 93rd Street Chicago, IL 60619",50000.0
2183,1,1,1324,"401 N Wabash Avenue Unit 83G Chicago, IL 60611",750000.0
2184,3,2,1400,"8750 S Saginaw Avenue Chicago, IL 60617",189000.0
2185,3,1,875,"307 E 50th Street Unit 307C Chicago, IL 60615",125000.0
2186,4,6,7600,"1540 N Dearborn Parkway Chicago, IL 60610",5950000.0
2187,3,3,3300,"233 E 13th Street 2505 Chicago, IL 60605",1795000.0
2188,4,4,4512,"6178 N Keating Avenue Chicago, IL 60646",1725000.0
2189,3,2,2742,"1402 W Chestnut Street 1 Chicago, IL 60642",1000000.0
2190,2,2,2250,"2450-2448 N CENTRAL PARK Avenue Chicago, IL 60647",998000.0
2191,2,2,2250,"2450 N CENTRAL PARK Avenue Chicago, IL 60647",599000.0
2192,4,3,3000,"606 W 47th Place Chicago, IL 60609",464900.0
2193,1,1,710,"333 N CANAL Street 1406 Chicago, IL 60606",369900.0
2194,3,2,1231,"2228 N 75th Court Elmwood Park, IL 60707",359999.0
2195,3,3,1850,"4856 N Mont Clare Avenue Chicago, IL 60656",359500.0
2196,1,1,720,"1720 S Michigan Avenue 2004 Chicago, IL 60616",231000.0
2197,1,1,800,"1741 W 95th Place 1 Chicago, IL 60643",80000.0
2198,2,2,1435,"1120 N Lake Shore Dr 3C Chicago, IL 60611",375000.0
2199,6,2,1689,"7645 S Cornell Avenue Chicago, IL 60649",245000.0
2200,4,3,2500,"4329 S Wood Street Chicago, IL 60609",189999.0
2201,2,2,1400,"4149 W Henderson Street Chicago, IL 60641",509000.0
2202,2,2,1500,"Chicago, IL 60634",349000.0
2203,2,1,629,"8840 S Mozart Avenue Evergreen Park, IL 60805",184999.0
2204,4,1,2200,"7516 S Lafayette Avenue Chicago, IL 60620",99900.0
2205,2,2,1635,"360 E Randolph Street 2204 Chicago, IL 60601",799900.0
2206,3,3,2300,"21 E Huron Street 3704 Chicago, IL 60611",1950000.0
2207,3,3,2800,"1500 S State Street Chicago, IL 60605",1025000.0
2208,2,2,1265,"25 E Superior Street 1703 Chicago, IL 60611",650000.0
2209,2,2,1219,"234 W Polk Street 2603 Chicago, IL 60607",630000.0
2210,2,2,1155,"235 W Van Buren Street 4508 Chicago, IL 60607",490000.0
2211,3,3,1740,"6114 W Giddings Street Chicago, IL 60630",462500.0
2212,3,2,1800,"3932 S Lake Park Avenue 4N Chicago, IL 60653",383900.0
2213,3,2,1200,"8805 S California Avenue Evergreen Park, IL 60805",328000.0
2214,3,2,1988,"7321 S Clyde Avenue Chicago, IL 60649",319000.0
2215,2,2,850,"2555 N Laramie Avenue Chicago, IL 60639",305000.0
2216,1,1,741,"1400 S Michigan Avenue 403 Chicago, IL 60605",260000.0
2217,3,2,1310,"9212 S Parnell Avenue Chicago, IL 60620",260000.0
2218,3,2,1000,"6413 S Claremont Avenue Chicago, IL 60636",249900.0
2219,2,2,893,"1450 E 55th Place 930S Chicago, IL 60637",229000.0
2220,2,1,1680,"11231 S Stewart Avenue Chicago, IL 60628",114900.0
2221,4,1,977,"413 N Springfield Avenue Chicago, IL 60624",109900.0
2222,3,2,1436,"1512 S Ridgeway Avenue Chicago, IL 60623",99900.0
2223,2,1,800,"801 E 87TH Place 3W Chicago, IL 60619",65000.0
2224,5,3,3010,"1500 W Sherwin Avenue Chicago, IL 60626",839000.0
2225,5,3,1851,"5815 N Merrimac Avenue Chicago, IL 60646",429000.0
2226,1,1,1000,"360 W Illinois St 515 Chicago, IL 60654",339990.0
2227,3,3,1757,"2420 North Rutherford Avenue Chicago, IL 60707",275000.0
2228,1,1,880,"1801 S Michigan Avenue , 304 Chicago, IL 60616",265000.0
